"Year","SampleWindow","Date","Site","WetlandID","Species","Egg","Larvae","JuveAdult","Call","Notes","Total","Month"
"2023","May","5/9/2023","ARWMA","39","Rana sphenocephala",0,200,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","39","Hyla femoralis",0,4,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","39","Rana sphenocephala",0,200,0,"0","leg development",NA,5
"2023","May","5/9/2023","ARWMA","39","Hyla femoralis",0,6,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","39","Rana sphenocephala",0,250,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Acris crepitans",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Rana sphenocephala",0,4,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Ambystoma talpoideum",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Acris crepitans",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Rana sphenocephala",0,3,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Acris crepitans",0,0,1,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Rana catesbeiana",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Rana sphenocephala",0,12,1,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Acris crepitans",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Hyla femoralis",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Pseudacris ocularis",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","42","Rana sphenocephala",0,6,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","41","Rana sphenocephala",0,8,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","41","Rana sphenocephala",0,2,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","41","Rana sphenocephala",0,12,0,"0","dead juvenile ",NA,5
"2023","May","5/9/2023","ARWMA","41","Anaxyrus spp.",0,9,0,"0","probably A. terrestris",NA,5
"2023","May","5/9/2023","ARWMA","41","Hyla femoralis",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","41","Rana sphenocephala",0,7,0,"0","1 dead. Were m&m sized",NA,5
"2023","May","5/9/2023","ARWMA","15","Rana sphenocephala",0,5000,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","3","Rana sphenocephala",0,281,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Hyla gratiosa",0,13,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana clamitans",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana sphenocephala",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Notophthalmus perstriatus",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Hyla gratiosa",0,3,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Pseudacris ornata",0,2,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana sphenocephala",0,3,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Hyla gratiosa",0,2,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Pseudacris nigrita",0,0,2,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Pseudacris ornata",0,2,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana clamitans",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana sphenocephala",0,2,1,"0","juvenile was a metamorph",NA,5
"2023","May","5/9/2023","ARWMA","18","Pseudacris ornata",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Rana sphenocephala",0,4,1,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","18","Notophthalmus perstriatus",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Hyla femoralis",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Rana sphenocephala",0,24,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Acris gryllus",0,0,1,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Rana sphenocephala",0,15,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Pseudacris nigrita",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Pseudacris ocularis",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Rana sphenocephala",0,4,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Anaxyrus fowleri",0,1,0,"0","na",NA,5
"2023","May","5/9/2023","ARWMA","23","Rana sphenocephala",0,6,0,"0","na",NA,5
"2021","","6/11/2021","ARWMA","32","Hyla femoralis",0,2,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Hyla gratiosa",0,12,1,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Pseudacris ocularis",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Rana sphenocephala",0,5,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Notophthalmus perstriatus",0,1,0,"0","uncertain about ID",NA,NA
"2021","","6/11/2021","ARWMA","32","Acris gryllus",0,0,2,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Hyla femoralis",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Hyla gratiosa",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","32","Rana sphenocephala",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Acris gryllus",0,7,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Hyla chrysoscelis",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Hyla femoralis",0,7,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Pseudacris ornata",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Rana clamitans",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Acris gryllus",0,0,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Hyla femoralis",0,5,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Hyla squirella",0,0,1,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","34","Rana clamitans",0,1,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Acris crepitans",0,0,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Acris gryllus",0,8,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla cinerea",0,6,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla femoralis",0,1,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla gratiosa",0,5,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Pseudacris ornata",0,10,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana catesbeiana",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana clamitans",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana sphenocephala",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Acris crepitans",0,0,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Acris gryllus",0,2,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla chrysoscelis",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla cinerea",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla femoralis",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla gratiosa",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Hyla squirella",0,0,1,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Pseudacris ornata",0,10,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana catesbeiana",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana clamitans",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","43","Rana sphenocephala",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","41","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","41","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","41","Pseudacris nigrita",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Hyla chrysoscelis",0,12,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Hyla femoralis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Pseudacris ocularis",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Rana sphenocephala",0,12,1,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Hyla femoralis",0,7,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Pseudacris ocularis",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","42","Rana sphenocephala",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Acris gryllus",0,1,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Hyla chrysoscelis",0,0,1,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Hyla femoralis",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Hyla gratiosa",0,16,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Acris crepitans",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Hyla femoralis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","20","Hyla gratiosa",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Hyla femoralis",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Pseudacris ocularis",0,7,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Acris gryllus",0,0,1,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Hyla femoralis",0,5,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Pseudacris ocularis",0,12,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","8","Rana sphenocephala",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","15","Acris gryllus",0,0,0,"3","na",NA,NA
"2021","","6/11/2021","ARWMA","15","Hyla femoralis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","15","Rana clamitans",0,0,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","15","Rana sphenocephala",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","15","Hyla femoralis",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Acris gryllus",0,27,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Hyla chrysoscelis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Hyla femoralis",0,41,0,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Pseudacris ocularis",0,19,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Rana sphenocephala",0,9,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Acris gryllus",0,16,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Hyla femoralis",0,5,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Hyla gratiosa",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","10","Pseudacris ocularis",0,12,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Hyla gratiosa",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Rana heckscheri",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Notophthalmus perstriatus",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Hyla femoralis",0,4,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Hyla gratiosa",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","18","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","29","Hyla femoralis",0,2,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","29","Pseudacris ocularis",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","29","Acris gryllus",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","29","Pseudacris ocularis",0,0,1,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","29","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","23","Pseudacris ocularis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","23","Rana sphenocephala",0,20,2,"1","na",NA,NA
"2021","","6/11/2021","ARWMA","23","Acris gryllus",0,0,7,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","23","Rana sphenocephala",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Hyla gratiosa",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Pseudacris ocularis",0,6,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Rana sphenocephala",0,18,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Hyla chrysoscelis",0,1,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Hyla femoralis",0,3,0,"0","na",NA,NA
"2021","","6/11/2021","ARWMA","31","Hyla gratiosa",0,14,0,"0","na",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
"","","","","","",NA,NA,NA,"","",NA,NA
